,Country Name,Country Code,Indicator Name,Indicator Code,Year,Population
14929,South Asia,SAS,"Population, total",SP.POP.TOTL,2016,1766393714.0
14930,Saudi Arabia,SAU,"Population, total",SP.POP.TOTL,2016,32275687.0
14931,Sudan,SDN,"Population, total",SP.POP.TOTL,2016,39578828.0
14932,Senegal,SEN,"Population, total",SP.POP.TOTL,2016,15411614.0
14933,Singapore,SGP,"Population, total",SP.POP.TOTL,2016,5607283.0
14934,Solomon Islands,SLB,"Population, total",SP.POP.TOTL,2016,599419.0
14935,Sierra Leone,SLE,"Population, total",SP.POP.TOTL,2016,7396190.0
14936,El Salvador,SLV,"Population, total",SP.POP.TOTL,2016,6344722.0
14937,San Marino,SMR,"Population, total",SP.POP.TOTL,2016,33203.0
14938,Somalia,SOM,"Population, total",SP.POP.TOTL,2016,14317996.0
14939,Serbia,SRB,"Population, total",SP.POP.TOTL,2016,7058322.0
14940,Sub-Saharan Africa (excluding high income),SSA,"Population, total",SP.POP.TOTL,2016,1033118066.0
14941,South Sudan,SSD,"Population, total",SP.POP.TOTL,2016,12230730.0
14942,Sub-Saharan Africa,SSF,"Population, total",SP.POP.TOTL,2016,1033212743.0
14943,Small states,SST,"Population, total",SP.POP.TOTL,2016,39646847.0
14944,Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,2016,199910.0
14945,Suriname,SUR,"Population, total",SP.POP.TOTL,2016,558368.0
14946,Slovak Republic,SVK,"Population, total",SP.POP.TOTL,2016,5430798.0
14947,Slovenia,SVN,"Population, total",SP.POP.TOTL,2016,2065042.0
14948,Sweden,SWE,"Population, total",SP.POP.TOTL,2016,9923085.0
14949,Swaziland,SWZ,"Population, total",SP.POP.TOTL,2016,1343098.0
14950,Sint Maarten (Dutch part),SXM,"Population, total",SP.POP.TOTL,2016,39969.0
14951,Seychelles,SYC,"Population, total",SP.POP.TOTL,2016,94677.0
14952,Syrian Arab Republic,SYR,"Population, total",SP.POP.TOTL,2016,18430453.0
14953,Turks and Caicos Islands,TCA,"Population, total",SP.POP.TOTL,2016,34900.0
14954,Chad,TCD,"Population, total",SP.POP.TOTL,2016,14452543.0
14955,East Asia & Pacific (IDA & IBRD countries),TEA,"Population, total",SP.POP.TOTL,2016,2027896410.0
14956,Europe & Central Asia (IDA & IBRD countries),TEC,"Population, total",SP.POP.TOTL,2016,455379371.0
14957,Togo,TGO,"Population, total",SP.POP.TOTL,2016,7606374.0
14958,Thailand,THA,"Population, total",SP.POP.TOTL,2016,68863514.0
14959,Tajikistan,TJK,"Population, total",SP.POP.TOTL,2016,8734951.0
14960,Turkmenistan,TKM,"Population, total",SP.POP.TOTL,2016,5662544.0
14961,Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population, total",SP.POP.TOTL,2016,621534921.0
14962,Timor-Leste,TLS,"Population, total",SP.POP.TOTL,2016,1268671.0
14963,Middle East & North Africa (IDA & IBRD countries),TMN,"Population, total",SP.POP.TOTL,2016,369167489.0
14964,Tonga,TON,"Population, total",SP.POP.TOTL,2016,107122.0
14965,South Asia (IDA & IBRD),TSA,"Population, total",SP.POP.TOTL,2016,1766393714.0
14966,Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population, total",SP.POP.TOTL,2016,1033212743.0
14967,Trinidad and Tobago,TTO,"Population, total",SP.POP.TOTL,2016,1364962.0
14968,Tunisia,TUN,"Population, total",SP.POP.TOTL,2016,11403248.0
14969,Turkey,TUR,"Population, total",SP.POP.TOTL,2016,79512426.0
14970,Tuvalu,TUV,"Population, total",SP.POP.TOTL,2016,11097.0
14971,Tanzania,TZA,"Population, total",SP.POP.TOTL,2016,55572201.0
14972,Uganda,UGA,"Population, total",SP.POP.TOTL,2016,41487965.0
14973,Ukraine,UKR,"Population, total",SP.POP.TOTL,2016,45004645.0
14974,Upper middle income,UMC,"Population, total",SP.POP.TOTL,2016,2556921923.0
14975,Uruguay,URY,"Population, total",SP.POP.TOTL,2016,3444006.0
14976,United States,USA,"Population, total",SP.POP.TOTL,2016,323405935.0
14977,Uzbekistan,UZB,"Population, total",SP.POP.TOTL,2016,31847900.0
14978,St. Vincent and the Grenadines,VCT,"Population, total",SP.POP.TOTL,2016,109643.0
14979,"Venezuela, RB",VEN,"Population, total",SP.POP.TOTL,2016,31568179.0
14980,British Virgin Islands,VGB,"Population, total",SP.POP.TOTL,2016,30661.0
14981,Virgin Islands (U.S.),VIR,"Population, total",SP.POP.TOTL,2016,107510.0
14982,Vietnam,VNM,"Population, total",SP.POP.TOTL,2016,94569072.0
14983,Vanuatu,VUT,"Population, total",SP.POP.TOTL,2016,270402.0
14984,World,WLD,"Population, total",SP.POP.TOTL,2016,7444157356.0
14985,Samoa,WSM,"Population, total",SP.POP.TOTL,2016,195125.0
14986,Kosovo,XKX,"Population, total",SP.POP.TOTL,2016,1816200.0
14987,"Yemen, Rep.",YEM,"Population, total",SP.POP.TOTL,2016,27584213.0
14988,South Africa,ZAF,"Population, total",SP.POP.TOTL,2016,56015473.0
14989,Zambia,ZMB,"Population, total",SP.POP.TOTL,2016,16591390.0
14990,Zimbabwe,ZWE,"Population, total",SP.POP.TOTL,2016,16150362.0
14991,Aruba,ABW,"Population, total",SP.POP.TOTL,2017,105264.0
14992,Afghanistan,AFG,"Population, total",SP.POP.TOTL,2017,35530081.0
14993,Angola,AGO,"Population, total",SP.POP.TOTL,2017,29784193.0
14994,Albania,ALB,"Population, total",SP.POP.TOTL,2017,2873457.0
14995,Andorra,AND,"Population, total",SP.POP.TOTL,2017,76965.0
14996,Arab World,ARB,"Population, total",SP.POP.TOTL,2017,414491886.0
14997,United Arab Emirates,ARE,"Population, total",SP.POP.TOTL,2017,9400145.0
14998,Argentina,ARG,"Population, total",SP.POP.TOTL,2017,44271041.0
14999,Armenia,ARM,"Population, total",SP.POP.TOTL,2017,2930450.0
15000,American Samoa,ASM,"Population, total",SP.POP.TOTL,2017,55641.0
15001,Antigua and Barbuda,ATG,"Population, total",SP.POP.TOTL,2017,102012.0
15002,Australia,AUS,"Population, total",SP.POP.TOTL,2017,24598933.0
15003,Austria,AUT,"Population, total",SP.POP.TOTL,2017,8809212.0
15004,Azerbaijan,AZE,"Population, total",SP.POP.TOTL,2017,9862429.0
15005,Burundi,BDI,"Population, total",SP.POP.TOTL,2017,10864245.0
15006,Belgium,BEL,"Population, total",SP.POP.TOTL,2017,11372068.0
15007,Benin,BEN,"Population, total",SP.POP.TOTL,2017,11175692.0
15008,Burkina Faso,BFA,"Population, total",SP.POP.TOTL,2017,19193382.0
15009,Bangladesh,BGD,"Population, total",SP.POP.TOTL,2017,164669751.0
15010,Bulgaria,BGR,"Population, total",SP.POP.TOTL,2017,7075991.0
15011,Bahrain,BHR,"Population, total",SP.POP.TOTL,2017,1492584.0
15012,"Bahamas, The",BHS,"Population, total",SP.POP.TOTL,2017,395361.0
15013,Bosnia and Herzegovina,BIH,"Population, total",SP.POP.TOTL,2017,3507017.0
15014,Belarus,BLR,"Population, total",SP.POP.TOTL,2017,9507875.0
15015,Belize,BLZ,"Population, total",SP.POP.TOTL,2017,374681.0
15016,Bermuda,BMU,"Population, total",SP.POP.TOTL,2017,65441.0
15017,Bolivia,BOL,"Population, total",SP.POP.TOTL,2017,11051600.0
15018,Brazil,BRA,"Population, total",SP.POP.TOTL,2017,209288278.0
15019,Barbados,BRB,"Population, total",SP.POP.TOTL,2017,285719.0
15020,Brunei Darussalam,BRN,"Population, total",SP.POP.TOTL,2017,428697.0
15021,Bhutan,BTN,"Population, total",SP.POP.TOTL,2017,807610.0
15022,Botswana,BWA,"Population, total",SP.POP.TOTL,2017,2291661.0
15023,Central African Republic,CAF,"Population, total",SP.POP.TOTL,2017,4659080.0
15024,Canada,CAN,"Population, total",SP.POP.TOTL,2017,36708083.0
15025,Central Europe and the Baltics,CEB,"Population, total",SP.POP.TOTL,2017,102727102.0
15026,Switzerland,CHE,"Population, total",SP.POP.TOTL,2017,8466017.0
15027,Channel Islands,CHI,"Population, total",SP.POP.TOTL,2017,165314.0
15028,Chile,CHL,"Population, total",SP.POP.TOTL,2017,18054726.0
15029,China,CHN,"Population, total",SP.POP.TOTL,2017,1386395000.0
15030,Cote d'Ivoire,CIV,"Population, total",SP.POP.TOTL,2017,24294750.0
15031,Cameroon,CMR,"Population, total",SP.POP.TOTL,2017,24053727.0
15032,"Congo, Dem. Rep.",COD,"Population, total",SP.POP.TOTL,2017,81339988.0
15033,"Congo, Rep.",COG,"Population, total",SP.POP.TOTL,2017,5260750.0
15034,Colombia,COL,"Population, total",SP.POP.TOTL,2017,49065615.0
15035,Comoros,COM,"Population, total",SP.POP.TOTL,2017,813912.0
15036,Cabo Verde,CPV,"Population, total",SP.POP.TOTL,2017,546388.0
15037,Costa Rica,CRI,"Population, total",SP.POP.TOTL,2017,4905769.0
15038,Caribbean small states,CSS,"Population, total",SP.POP.TOTL,2017,7284294.0
15039,Cuba,CUB,"Population, total",SP.POP.TOTL,2017,11484636.0
15040,Curacao,CUW,"Population, total",SP.POP.TOTL,2017,161014.0
15041,Cayman Islands,CYM,"Population, total",SP.POP.TOTL,2017,61559.0
15042,Cyprus,CYP,"Population, total",SP.POP.TOTL,2017,1179551.0
15043,Czech Republic,CZE,"Population, total",SP.POP.TOTL,2017,10591323.0
15044,Germany,DEU,"Population, total",SP.POP.TOTL,2017,82695000.0
15045,Djibouti,DJI,"Population, total",SP.POP.TOTL,2017,956985.0
15046,Dominica,DMA,"Population, total",SP.POP.TOTL,2017,73925.0
15047,Denmark,DNK,"Population, total",SP.POP.TOTL,2017,5769603.0
15048,Dominican Republic,DOM,"Population, total",SP.POP.TOTL,2017,10766998.0
15049,Algeria,DZA,"Population, total",SP.POP.TOTL,2017,41318142.0
15050,East Asia & Pacific (excluding high income),EAP,"Population, total",SP.POP.TOTL,2017,2068308373.0
15051,Early-demographic dividend,EAR,"Population, total",SP.POP.TOTL,2017,3213426923.0
15052,East Asia & Pacific,EAS,"Population, total",SP.POP.TOTL,2017,2314364990.0
15053,Europe & Central Asia (excluding high income),ECA,"Population, total",SP.POP.TOTL,2017,415546194.0
15054,Europe & Central Asia,ECS,"Population, total",SP.POP.TOTL,2017,915545801.0
15055,Ecuador,ECU,"Population, total",SP.POP.TOTL,2017,16624858.0
15056,"Egypt, Arab Rep.",EGY,"Population, total",SP.POP.TOTL,2017,97553151.0
15057,Euro area,EMU,"Population, total",SP.POP.TOTL,2017,341465149.0
15058,Eritrea,ERI,"Population, total",SP.POP.TOTL,2017,
15059,Spain,ESP,"Population, total",SP.POP.TOTL,2017,46572028.0
15060,Estonia,EST,"Population, total",SP.POP.TOTL,2017,1315480.0
15061,Ethiopia,ETH,"Population, total",SP.POP.TOTL,2017,104957438.0
15062,European Union,EUU,"Population, total",SP.POP.TOTL,2017,512461290.0
15063,Fragile and conflict affected situations,FCS,"Population, total",SP.POP.TOTL,2017,511336623.0
15064,Finland,FIN,"Population, total",SP.POP.TOTL,2017,5511303.0
15065,Fiji,FJI,"Population, total",SP.POP.TOTL,2017,905502.0
15066,France,FRA,"Population, total",SP.POP.TOTL,2017,67118648.0
15067,Faroe Islands,FRO,"Population, total",SP.POP.TOTL,2017,49290.0
15068,"Micronesia, Fed. Sts.",FSM,"Population, total",SP.POP.TOTL,2017,105544.0
15069,Gabon,GAB,"Population, total",SP.POP.TOTL,2017,2025137.0
15070,United Kingdom,GBR,"Population, total",SP.POP.TOTL,2017,66022273.0
15071,Georgia,GEO,"Population, total",SP.POP.TOTL,2017,3717100.0
15072,Ghana,GHA,"Population, total",SP.POP.TOTL,2017,28833629.0
15073,Gibraltar,GIB,"Population, total",SP.POP.TOTL,2017,34571.0
15074,Guinea,GIN,"Population, total",SP.POP.TOTL,2017,12717176.0
15075,"Gambia, The",GMB,"Population, total",SP.POP.TOTL,2017,2100568.0
15076,Guinea-Bissau,GNB,"Population, total",SP.POP.TOTL,2017,1861283.0
15077,Equatorial Guinea,GNQ,"Population, total",SP.POP.TOTL,2017,1267689.0
15078,Greece,GRC,"Population, total",SP.POP.TOTL,2017,10760421.0
15079,Grenada,GRD,"Population, total",SP.POP.TOTL,2017,107825.0
15080,Greenland,GRL,"Population, total",SP.POP.TOTL,2017,56171.0
15081,Guatemala,GTM,"Population, total",SP.POP.TOTL,2017,16913503.0
15082,Guam,GUM,"Population, total",SP.POP.TOTL,2017,164229.0
15083,Guyana,GUY,"Population, total",SP.POP.TOTL,2017,777859.0
15084,High income,HIC,"Population, total",SP.POP.TOTL,2017,1249066228.0
15085,"Hong Kong SAR, China",HKG,"Population, total",SP.POP.TOTL,2017,7391700.0
15086,Honduras,HND,"Population, total",SP.POP.TOTL,2017,9265067.0
15087,Heavily indebted poor countries (HIPC),HPC,"Population, total",SP.POP.TOTL,2017,765112280.0
15088,Croatia,HRV,"Population, total",SP.POP.TOTL,2017,4125700.0
15089,Haiti,HTI,"Population, total",SP.POP.TOTL,2017,10981229.0
15090,Hungary,HUN,"Population, total",SP.POP.TOTL,2017,9781127.0
15091,IBRD only,IBD,"Population, total",SP.POP.TOTL,2017,4743263932.0
15092,IDA & IBRD total,IBT,"Population, total",SP.POP.TOTL,2017,6353204601.0
15093,IDA total,IDA,"Population, total",SP.POP.TOTL,2017,1609940669.0
15094,IDA blend,IDB,"Population, total",SP.POP.TOTL,2017,533023458.0
15095,Indonesia,IDN,"Population, total",SP.POP.TOTL,2017,263991379.0
15096,IDA only,IDX,"Population, total",SP.POP.TOTL,2017,1076917211.0
15097,Isle of Man,IMN,"Population, total",SP.POP.TOTL,2017,84287.0
15098,India,IND,"Population, total",SP.POP.TOTL,2017,1339180127.0
15099,Ireland,IRL,"Population, total",SP.POP.TOTL,2017,4813608.0
15100,"Iran, Islamic Rep.",IRN,"Population, total",SP.POP.TOTL,2017,81162788.0
15101,Iraq,IRQ,"Population, total",SP.POP.TOTL,2017,38274618.0
15102,Iceland,ISL,"Population, total",SP.POP.TOTL,2017,341284.0
15103,Israel,ISR,"Population, total",SP.POP.TOTL,2017,8712400.0
15104,Italy,ITA,"Population, total",SP.POP.TOTL,2017,60551416.0
15105,Jamaica,JAM,"Population, total",SP.POP.TOTL,2017,2890299.0
15106,Jordan,JOR,"Population, total",SP.POP.TOTL,2017,9702353.0
15107,Japan,JPN,"Population, total",SP.POP.TOTL,2017,126785797.0
15108,Kazakhstan,KAZ,"Population, total",SP.POP.TOTL,2017,18037646.0
15109,Kenya,KEN,"Population, total",SP.POP.TOTL,2017,49699862.0
15110,Kyrgyz Republic,KGZ,"Population, total",SP.POP.TOTL,2017,6201500.0
15111,Cambodia,KHM,"Population, total",SP.POP.TOTL,2017,16005373.0
15112,Kiribati,KIR,"Population, total",SP.POP.TOTL,2017,116398.0
15113,St. Kitts and Nevis,KNA,"Population, total",SP.POP.TOTL,2017,55345.0
15114,"Korea, Rep.",KOR,"Population, total",SP.POP.TOTL,2017,51466201.0
15115,Kuwait,KWT,"Population, total",SP.POP.TOTL,2017,4136528.0
15116,Latin America & Caribbean (excluding high income),LAC,"Population, total",SP.POP.TOTL,2017,568136842.0
15117,Lao PDR,LAO,"Population, total",SP.POP.TOTL,2017,6858160.0
15118,Lebanon,LBN,"Population, total",SP.POP.TOTL,2017,6082357.0
15119,Liberia,LBR,"Population, total",SP.POP.TOTL,2017,4731906.0
15120,Libya,LBY,"Population, total",SP.POP.TOTL,2017,6374616.0
15121,St. Lucia,LCA,"Population, total",SP.POP.TOTL,2017,178844.0
15122,Latin America & Caribbean,LCN,"Population, total",SP.POP.TOTL,2017,644137666.0
15123,Least developed countries: UN classification,LDC,"Population, total",SP.POP.TOTL,2017,1002485957.0
15124,Low income,LIC,"Population, total",SP.POP.TOTL,2017,732448558.0
15125,Liechtenstein,LIE,"Population, total",SP.POP.TOTL,2017,37922.0
15126,Sri Lanka,LKA,"Population, total",SP.POP.TOTL,2017,21444000.0
15127,Lower middle income,LMC,"Population, total",SP.POP.TOTL,2017,2972642807.0
15128,Low & middle income,LMY,"Population, total",SP.POP.TOTL,2017,6281293921.0
15129,Lesotho,LSO,"Population, total",SP.POP.TOTL,2017,2233339.0
15130,Late-demographic dividend,LTE,"Population, total",SP.POP.TOTL,2017,2278227192.0
15131,Lithuania,LTU,"Population, total",SP.POP.TOTL,2017,2827721.0
15132,Luxembourg,LUX,"Population, total",SP.POP.TOTL,2017,599449.0
15133,Latvia,LVA,"Population, total",SP.POP.TOTL,2017,1940740.0
15134,"Macao SAR, China",MAC,"Population, total",SP.POP.TOTL,2017,622567.0
15135,St. Martin (French part),MAF,"Population, total",SP.POP.TOTL,2017,32125.0
15136,Morocco,MAR,"Population, total",SP.POP.TOTL,2017,35739580.0
15137,Monaco,MCO,"Population, total",SP.POP.TOTL,2017,38695.0
15138,Moldova,MDA,"Population, total",SP.POP.TOTL,2017,3549750.0
15139,Madagascar,MDG,"Population, total",SP.POP.TOTL,2017,25570895.0
15140,Maldives,MDV,"Population, total",SP.POP.TOTL,2017,436330.0
15141,Middle East & North Africa,MEA,"Population, total",SP.POP.TOTL,2017,444322417.0
15142,Mexico,MEX,"Population, total",SP.POP.TOTL,2017,129163276.0
15143,Marshall Islands,MHL,"Population, total",SP.POP.TOTL,2017,53127.0
15144,Middle income,MIC,"Population, total",SP.POP.TOTL,2017,5548845363.0
15145,"Macedonia, FYR",MKD,"Population, total",SP.POP.TOTL,2017,2083160.0
15146,Mali,MLI,"Population, total",SP.POP.TOTL,2017,18541980.0
15147,Malta,MLT,"Population, total",SP.POP.TOTL,2017,465292.0
15148,Myanmar,MMR,"Population, total",SP.POP.TOTL,2017,53370609.0
15149,Middle East & North Africa (excluding high income),MNA,"Population, total",SP.POP.TOTL,2017,379901782.0
15150,Montenegro,MNE,"Population, total",SP.POP.TOTL,2017,622471.0
15151,Mongolia,MNG,"Population, total",SP.POP.TOTL,2017,3075647.0
15152,Northern Mariana Islands,MNP,"Population, total",SP.POP.TOTL,2017,55144.0
15153,Mozambique,MOZ,"Population, total",SP.POP.TOTL,2017,29668834.0
15154,Mauritania,MRT,"Population, total",SP.POP.TOTL,2017,4420184.0
15155,Mauritius,MUS,"Population, total",SP.POP.TOTL,2017,1264613.0
15156,Malawi,MWI,"Population, total",SP.POP.TOTL,2017,18622104.0
15157,Malaysia,MYS,"Population, total",SP.POP.TOTL,2017,31624264.0
15158,North America,NAC,"Population, total",SP.POP.TOTL,2017,362492702.0
15159,Namibia,NAM,"Population, total",SP.POP.TOTL,2017,2533794.0
15160,New Caledonia,NCL,"Population, total",SP.POP.TOTL,2017,280460.0
15161,Niger,NER,"Population, total",SP.POP.TOTL,2017,21477348.0
15162,Nigeria,NGA,"Population, total",SP.POP.TOTL,2017,190886311.0
15163,Nicaragua,NIC,"Population, total",SP.POP.TOTL,2017,6217581.0
15164,Netherlands,NLD,"Population, total",SP.POP.TOTL,2017,17132854.0
15165,Norway,NOR,"Population, total",SP.POP.TOTL,2017,5282223.0
15166,Nepal,NPL,"Population, total",SP.POP.TOTL,2017,29304998.0
15167,Nauru,NRU,"Population, total",SP.POP.TOTL,2017,13649.0
15168,New Zealand,NZL,"Population, total",SP.POP.TOTL,2017,4793900.0
15169,OECD members,OED,"Population, total",SP.POP.TOTL,2017,1298037534.0
15170,Oman,OMN,"Population, total",SP.POP.TOTL,2017,4636262.0
15171,Other small states,OSS,"Population, total",SP.POP.TOTL,2017,30621014.0
15172,Pakistan,PAK,"Population, total",SP.POP.TOTL,2017,197015955.0
15173,Panama,PAN,"Population, total",SP.POP.TOTL,2017,4098587.0
15174,Peru,PER,"Population, total",SP.POP.TOTL,2017,32165485.0
15175,Philippines,PHL,"Population, total",SP.POP.TOTL,2017,104918090.0
15176,Palau,PLW,"Population, total",SP.POP.TOTL,2017,21729.0
15177,Papua New Guinea,PNG,"Population, total",SP.POP.TOTL,2017,8251162.0
15178,Poland,POL,"Population, total",SP.POP.TOTL,2017,37975841.0
15179,Pre-demographic dividend,PRE,"Population, total",SP.POP.TOTL,2017,904399841.0
15180,Puerto Rico,PRI,"Population, total",SP.POP.TOTL,2017,3337177.0
15181,"Korea, Dem. People’s Rep.",PRK,"Population, total",SP.POP.TOTL,2017,25490965.0
15182,Portugal,PRT,"Population, total",SP.POP.TOTL,2017,10293718.0
15183,Paraguay,PRY,"Population, total",SP.POP.TOTL,2017,6811297.0
15184,West Bank and Gaza,PSE,"Population, total",SP.POP.TOTL,2017,4684777.0
15185,Pacific island small states,PSS,"Population, total",SP.POP.TOTL,2017,2419188.0
15186,Post-demographic dividend,PST,"Population, total",SP.POP.TOTL,2017,1107374909.0
15187,French Polynesia,PYF,"Population, total",SP.POP.TOTL,2017,283007.0
15188,Qatar,QAT,"Population, total",SP.POP.TOTL,2017,2639211.0
15189,Romania,ROU,"Population, total",SP.POP.TOTL,2017,19586539.0
15190,Russian Federation,RUS,"Population, total",SP.POP.TOTL,2017,144495044.0
15191,Rwanda,RWA,"Population, total",SP.POP.TOTL,2017,12208407.0
15192,South Asia,SAS,"Population, total",SP.POP.TOTL,2017,1788388852.0
15193,Saudi Arabia,SAU,"Population, total",SP.POP.TOTL,2017,32938213.0
15194,Sudan,SDN,"Population, total",SP.POP.TOTL,2017,40533330.0
15195,Senegal,SEN,"Population, total",SP.POP.TOTL,2017,15850567.0
15196,Singapore,SGP,"Population, total",SP.POP.TOTL,2017,5612253.0
15197,Solomon Islands,SLB,"Population, total",SP.POP.TOTL,2017,611343.0
15198,Sierra Leone,SLE,"Population, total",SP.POP.TOTL,2017,7557212.0
15199,El Salvador,SLV,"Population, total",SP.POP.TOTL,2017,6377853.0
15200,San Marino,SMR,"Population, total",SP.POP.TOTL,2017,33400.0
15201,Somalia,SOM,"Population, total",SP.POP.TOTL,2017,14742523.0
15202,Serbia,SRB,"Population, total",SP.POP.TOTL,2017,7022268.0
15203,Sub-Saharan Africa (excluding high income),SSA,"Population, total",SP.POP.TOTL,2017,1061011878.0
15204,South Sudan,SSD,"Population, total",SP.POP.TOTL,2017,12575714.0
15205,Sub-Saharan Africa,SSF,"Population, total",SP.POP.TOTL,2017,1061107721.0
15206,Small states,SST,"Population, total",SP.POP.TOTL,2017,40324496.0
15207,Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,2017,204327.0
15208,Suriname,SUR,"Population, total",SP.POP.TOTL,2017,563402.0
15209,Slovak Republic,SVK,"Population, total",SP.POP.TOTL,2017,5439892.0
15210,Slovenia,SVN,"Population, total",SP.POP.TOTL,2017,2066748.0
15211,Sweden,SWE,"Population, total",SP.POP.TOTL,2017,10067744.0
15212,Swaziland,SWZ,"Population, total",SP.POP.TOTL,2017,1367254.0
15213,Sint Maarten (Dutch part),SXM,"Population, total",SP.POP.TOTL,2017,41109.0
